FECHA CT,NUMERO TICKET,MOTIVO,ID TIENDA,DIRECCION,LOCALIDAD,TIPO VISITA,GRUPO,ESTADO,PRECIO,1° REMITO,2° REMITO,ESTADO FINAL
31/1/2025 14:17:34,5761982,T1009 TARAS A REALIZAR SE SOLICITA COLOCAR BIEN EL CARTEL. FALTA UN TORNILLO FALTAN PLACAS EN SALON DE VENTA MOCHILAS BAÑO NO FUNCIONA.,1009,CL EVA PERON 297,LOMAS DEL MIRADOR,EMERGENCIA,G-ALEXIS,TERMINADO,419400,TRUE,TRUE,APROBADO
31/1/2025 14:19:08,5760476,T5245 - Relevar esta puerta y tratar de mejorar la seguridad y poner picaporte - Acontec (Presupuestar),5245,AVENIDA DE MAYO 1464,RAMOS MEJIA,PRESUPUESTO,G-ALEXIS,TERMINADO,2509100,TRUE,TRUE,APROBADO
30/1/2025 19:06:06,5761102,T5458 Desagote de pozo,5458,GENERAL GUEMES 1079,MORENO,EMERGENCIA,G-NAZA,TERMINADO,414000,TRUE,TRUE,APROBADO
31/1/2025 18:10:09,5762400,T5315 Mural de quesos con pérdida de agua,5315,ALVARADO 934,RAMOS MEJIA,EMERGENCIA,G-ALEXIS,TERMINADO,83200,TRUE,TRUE,APROBADO
3/2/2025 9:55:33,5764631,T5315 - filtración sobre rac y enchufes,5315,ALVARADO 934,RAMOS MEJIA,EMERGENCIA,G-ALEXIS,TERMINADO,347100,TRUE,TRUE,APROBADO
3/2/2025 13:54:22,5765446,T746 - Riel de puerta - Acontec,746,MENDEZ DE LOS ANDES 961,CABALLITO,PRESUPUESTO,G-MANU,TERMINADO,639800,TRUE,TRUE,APROBADO
4/2/2025 11:14:34,5766327,T5428 - DESOBSTRUIR DESAGUES DE AA - ACONTEC,5428,FRANCISCO NARCISO LAPRIDA 4475,VILLA MARTELLI,EMERGENCIA,G-ALEXIS,TERMINADO,46900,TRUE,TRUE,APROBADO
4/2/2025 17:49:00,5766852,"T5416 - FILTRACIONES,LLUVIA DENTRO DEL LOCAL - ACONTEC",5416,TENIENTE GENERAL ROCA 822,HURLINGHAM,PRESUPUESTO,G-ALEXIS,TERMINADO,46900,TRUE,TRUE,APROBADO
5/2/2025 11:04:27,5767747,T129 Filtraciones sobre equipo eléctricos y cableados.,129,PASTORINI 2009,LA REJA,EMERGENCIA,G-ALEXIS,TERMINADO,55900,TRUE,TRUE,APROBADO
5/2/2025 12:03:10,5768037,Tienda 5377 filtraciones sobre caja,5377,AV. CABRED 589,OPEN DOOR,EMERGENCIA,G-ALEXIS,TERMINADO,83800,TRUE,TRUE,APROBADO
5/2/2025 13:32:53,5768168,Tienda 1022 Techo en muy mal estado a punto de caer,1022,PRES.JUAN D.PERON 7230,MARTIN CORONADO,PRESUPUESTO,G-ALEXIS,TERMINADO,1379000,TRUE,TRUE,APROBADO
5/2/2025 19:07:22,5769055,T5280 - Estantería colapso se esta cayendo para adelante - acontec,5280,AV VERGARA 1062,HURLINGHAM,EMERGENCIA,G-ALEXIS,TERMINADO,71300,TRUE,TRUE,APROBADO
5/2/2025 19:10:47,5768821,T5551 - Filtraciones sobre central,5551,AV JUAN MANUEL ROSAS 3200,JOSE LEON SUAREZ,EMERGENCIA,G-ALEXIS,TERMINADO,252900,TRUE,TRUE,APROBADO
6/2/2025 8:32:03,5769238,T5376 B aldosas sueltas,5376,ELVIRA SULLIVAN 1498,MERLO,EMERGENCIA,G-ALEXIS,TERMINADO,65700,TRUE,TRUE,APROBADO
6/2/2025 9:02:52,5769294,T1098 - RELEVAR CERRAMIENTOS,1098,AVENIDA JUAN BAUTISTA ALBERDI 1550,CABALLITO,PRESUPUESTO,G-MANU,TERMINADO,751500,TRUE,TRUE,APROBADO
6/2/2025 10:47:42,5769411,T44 VEREDA CON POZOS,44,CL BRI.GRL DON J.M.DE ROSAS 945,LOMAS DEL MIRADOR,PRESUPUESTO,G-JOSE,TERMINADO,1092000,TRUE,TRUE,APROBADO
6/2/2025 10:12:03,5769356,T1029 DESAGUES DE MURAL TAPADOS,1029,AV.BRIG.GRAL.J.M.DE ROSAS 4351 ESQ.9 DE JULIO,JOSE LEON SUAREZ,EMERGENCIA,G-ALEXIS,TERMINADO,105000,TRUE,TRUE,APROBADO
6/2/2025 17:09:46,5770188,T 953 - PLAN DE VEREDAS 2025 - ACONTEC,953,RIVADAVIA 10872,LINIERS,PRESUPUESTO,G-NAZA,TERMINADO,90300,TRUE,TRUE,APROBADO
6/2/2025 13:35:34,5769618,T183 tanque de agua con perdida - Acontec,183,RODRIGUEZ PEÑA 1355,SANTOS LUGARES,EMERGENCIA,G-MANU,TERMINADO,114498,TRUE,TRUE,APROBADO
6/2/2025 17:11:38,5770211,T 457 - PLAN DE VEREDAS 2025 - ACONTEC,457,AV DIRECTORIO 5640 ( MATADEROS),MATADEROS,PRESUPUESTO,G-NAZA,TERMINADO,716900,TRUE,TRUE,APROBADO
7/2/2025 9:13:33,5770597,T5512 - FILTRACIONES EN TIENDA - ACONTEC,5512,PEDRO DIAZ 502,HURLINGHAM,EMERGENCIA,G-ALEXIS,TERMINADO,139700,TRUE,TRUE,APROBADO
7/2/2025 9:12:47,5770668,T160 DSAGUES DE MURAL TAPADOS,160,ARTIGAS Y CAMPICHUELO 6015,VILLA BALLESTER,PRESUPUESTO,G-NAZA,TERMINADO,315300,TRUE,TRUE,APROBADO
7/2/2025 16:06:04,5771459,T1019 - Desagote de pozo - Acontec,1019,AV LIBERTADOR 1501,MORENO,EMERGENCIA,G-NAZA,TERMINADO,414000,TRUE,TRUE,APROBADO
7/2/2025 17:39:06,5770995,Tienda 347 - PLAN DE VEREDAS 2025 - ACONTEC,347,AV EVA PERON 5887,MATADEROS,PRESUPUESTO,G-NAZA,TERMINADO,1591900,TRUE,TRUE,APROBADO
7/2/2025 17:39:58,5770998,Tienda 608 - PLAN DE VEREDAS 2025 - ACONTEC,608,TONELERO 6906,LINIERS,PRESUPUESTO,G-NAZA,TERMINADO,1450500,TRUE,TRUE,APROBADO
7/2/2025 17:40:37,5771008,Tienda 411 - PLAN DE VEREDAS 2025 - ACONTEC,411,PATRON 6273 ( LINIERS),LINIERS,PRESUPUESTO,G-NAZA,TERMINADO,716900,TRUE,TRUE,APROBADO
7/2/2025 17:41:56,5771013,Tienda 306 - PLAN DE VEREDAS 2025 - ACONTEC,306,CL EMILIO CASTRO 7471,LINIERS,PRESUPUESTO,G-NAZA,TERMINADO,1726500,TRUE,TRUE,APROBADO
7/2/2025 18:26:57,5771552,T1019 - Mochila de baño de mujeres - Acontec,1019,AV LIBERTADOR 1501,MORENO,EMERGENCIA,G-ALEXIS,TERMINADO,46900,TRUE,TRUE,APROBADO
7/2/2025 18:48:23,5771401,T1035 - Puerta de deposito - Acontec,1035,AGUERO ESQUINA BALCARCE 935,MORON,EMERGENCIA,G-ALEXIS,TERMINADO,46900,TRUE,TRUE,APROBADO
10/2/2025 8:33:34,5773235,T5257 cloacas tapada,5257,AMERICA 565,SAENZ PEÑA,EMERGENCIA,G-ALEXIS,TERMINADO,188200,TRUE,TRUE,APROBADO
10/2/2025 8:34:33,5773031,T183 FACHADA DE TIENDA DETERIORADA,183,RODRIGUEZ PEÑA 1355,SANTOS LUGARES,PRESUPUESTO,G-ALEXIS,TERMINADO,2717000,TRUE,TRUE,APROBADO
10/2/2025 8:35:48,5772616,T94 Desague de mural de carne tapado - ACONTEC,94,"Gral. Conrado Villegas 2224, B1681 William C. Morris",WILLIAM MORRIS,PRESUPUESTO,G-NAZA,TERMINADO,315300,TRUE,TRUE,APROBADO
10/2/2025 14:12:54,5774549,T5407 - Desagüe de mural - Acontec,5407,AVENIDA BARTOLOME MITRE 5146,CASEROS,EMERGENCIA,G-ALEXIS,TERMINADO,46900,TRUE,TRUE,APROBADO
10/2/2025 14:14:14,5774156,Tda 700 Filtración,700,LOPE DE VEGA 2159,VILLA REAL,EMERGENCIA,G-MANU,TERMINADO,46900,TRUE,TRUE,APROBADO
10/2/2025 15:55:16,5774398,T 773 DESAGUE DE MURAL - ACONTEC,773,AV LOPE DE VEGA 2839,VILLA REAL,EMERGENCIA,G-MANU,TERMINADO,105000,TRUE,TRUE,APROBADO
10/2/2025 15:56:43,5774521,td 139 - Adicional a cerramiento acustico - acontec,139,PUEYRREDON 2663,VILLA BALLESTER,PRESUPUESTO,G-NAZA,TERMINADO,1365350,TRUE,TRUE,APROBADO
10/2/2025 16:31:33,5774983,T5380 - DESOBSTRUIR DESAGUES DE MURAL,5380,AV GENERAL JUSTO JOSE DE URQUIZA 4583,CASEROS,EMERGENCIA,G-ALEXIS,TERMINADO,46900,TRUE,TRUE,APROBADO
10/2/2025 16:57:44,5775032,T1022 - Desague tapado - Acontec,1022,PRES.JUAN D.PERON 7230,MARTIN CORONADO,EMERGENCIA,G-ALEXIS,TERMINADO,46900,TRUE,TRUE,APROBADO
11/2/2025 10:04:45,5775543,T5456 - RELEVAR FILTRACIONES EN LA TIENDA,5456,AVENIDA RODRIGUEZ PEÑA 5019,VILLA LYNCH,EMERGENCIA,G-ALEXIS,TERMINADO,445500,TRUE,TRUE,APROBADO
12/2/2025 11:40:32,5776556,T410 - caño de agua sobre gondola de vinos y manija d puerta - ACONTEC,410,AV LOPE DE VEGA 3472,VILLA REAL,EMERGENCIA,G-MANU,TERMINADO,108400,TRUE,TRUE,APROBADO
11/2/2025 15:39:01,5776094,T630 - caida de agua por filtracion del techo,630,AV CARRASCO 487,VELEZ SARSFIELD,EMERGENCIA,G-MANU,TERMINADO,126500,TRUE,TRUE,APROBADO
11/2/2025 10:26:20,5775587,T1014 FILTRACIONES EN EL SALON Y DEPOSITO PRESUPUESTAR REPARACION + CAMBIO DE PLACAS,1014,GABINO EZEIZA ESQ BRASIL 8650,LOMA HERMOSA,PRESUPUESTO,G-MANU,TERMINADO,1534000,TRUE,TRUE,APROBADO
11/2/2025 12:44:50,5775763,T90-filtraciones - en salón de venta y propiedad ajena,90,HIDALGO 860,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,46900,TRUE,TRUE,APROBADO
11/2/2025 11:41:27,5775541,T1070 - Filtraciones - Acontec,1070,AV HIPOLITO YRIGOYEN 2040 Y MARCELO T. DE ALVEAR,CASEROS,EMERGENCIA,G-ALEXIS,TERMINADO,698700,TRUE,TRUE,APROBADO
11/2/2025 11:10:13,5775672,T05268 puerta corrediza entrada,5268,AV MITRE 4729,CASEROS,EMERGENCIA,G-ALEXIS,TERMINADO,46900,TRUE,TRUE,APROBADO
11/2/2025 10:25:32,5775545,TDA 1028 FILTRACIONES,1028,PEDRO DIAZ ESQ. EL ZORZAL 1098,VILLA TESEI,PRESUPUESTO,G-ALEXIS,TERMINADO,57000,TRUE,TRUE,APROBADO
12/2/2025 14:20:37,5777250,Tienda 1015 - Poner una bisagra y candado Continuación ticket #5747291 - ACONTEC,1015,AV BARTOLOME MITRE 3244,MORENO,EMERGENCIA,G-NAZA,TERMINADO,46900,TRUE,TRUE,APROBADO
13/2/2025 8:18:47,5778012,T1014 se solicita corte de pasto,1014,GABINO EZEIZA ESQ BRASIL 8650,LOMA HERMOSA,EMERGENCIA,G-NAZA,TERMINADO,1174000,TRUE,TRUE,APROBADO
13/2/2025 10:38:09,5777543,T1083 desague y canilla de baño SE SOLICITA DESTAPAR DESAGÜE. BROTA EL AGUA POR LAS BOCAS,1083,AV BARTOLOME MITRE 2375,MORENO,EMERGENCIA,G-ALEXIS,TERMINADO,167400,TRUE,TRUE,APROBADO
13/2/2025 10:41:02,5777433,T5429 Buenas tardes solicito reparación de caños por perdida de agua desconocida en baño sector comedor.,5429,FRANCISCO NARCISO LAPRIDA 4076,VILLA MARTELLI,EMERGENCIA,G-MANU,TERMINADO,87100,TRUE,TRUE,APROBADO
13/2/2025 16:34:13,5777141,Envio requerimientod e acta T 751 1-Alisar Solado donde corresponda ( CAMARA) 2- Reparar perdida de agua en bacha 3-Remover pintura descascarada para posterior pintura (sector bacha) 4-Dotar de tapas de luz faltantes y Paneles de cielorraso DEPOSITO,751,BEIRO 5678,VILLA REAL,EMERGENCIA,G-MANU,TERMINADO,325588,TRUE,TRUE,APROBADO
14/2/2025 8:27:34,5779356,T212 Se desoldó una parte del portón,212,C. 16 283,MERCEDES,EMERGENCIA,G-ALEXIS,TERMINADO,,TRUE,TRUE,APROBADO
17/2/2025 10:13:27,5781370,T148 DESAGÜE DE MURAL TAPADO - acontec,148,AV LIBERTADOR S. MARTIN 3360,CASEROS,EMERGENCIA,G-NAZA,TERMINADO,45900,TRUE,TRUE,APROBADO
17/2/2025 18:39:54,5783448,T5376 DESAGUES DE MURAL TAPADO,5376,ELVIRA SULLIVAN 1498,MERLO,EMERGENCIA,G-NAZA,TERMINADO,188300,TRUE,TRUE,APROBADO
17/2/2025 18:40:39,5783282,T5452 - SE SOLICITA DESOBSTRUCCIONES DE LOS DESAGUES,5452,MANUEL QUINTANA 1044,VILLA BOSCH,EMERGENCIA,G-NAZA,TERMINADO,49900,TRUE,TRUE,APROBADO
17/2/2025 18:42:39,5782444,T700 - Desagues cloacales - Acontec,700,LOPE DE VEGA 2159,VILLA REAL,EMERGENCIA,G-MANU,TERMINADO,78090,TRUE,TRUE,APROBADO
17/2/2025 18:43:33,5782986,T5430 - Puerta de entrada - Acontec,5430,AV NESTOR KIRCHNER 2312,TRUJUI,EMERGENCIA,G-NAZA,TERMINADO,46900,TRUE,TRUE,APROBADO
18/2/2025 14:24:37,5760910,T 5162 - ACTA CIVIL,5162,LA PLATA 4022,SANTOS LUGARES,PRESUPUESTO,G-MANU,TERMINADO,710900,TRUE,TRUE,APROBADO
17/2/2025 16:20:24,5783259,"SE SOLICITA A PROVEEDOR por requerimiento de acta cargada en TKT 5740072 ""1- Retirar cartones en puerta de ingreso tapando huecos de piso. 2- Reparar huecos en el piso para evitar acumulación de polvo 3- Acondicionar mochila de carga y descarga baño damas""",99,S.M. DEL CARRIL Y RUTA 7 169,PASO DEL REY,PRESUPUESTO,G-NAZA,TERMINADO,57200,TRUE,TRUE,APROBADO
17/2/2025 10:54:48,5782443,T5245 retiro de escombros con volquete,5245,AVENIDA DE MAYO 1464,RAMOS MEJIA,EMERGENCIA,G-MANU,TERMINADO,516600,TRUE,TRUE,APROBADO
18/2/2025 16:47:51,5784606,T5401 Tienda sin agua,5401,DE LA TRADICION 185,ITUZAINGO,EMERGENCIA,G-NAZA,TERMINADO,46900,TRUE,TRUE,APROBADO
18/2/2025 18:49:32,5783908,T1019 - RELEVAR CERRAMIENTOS - ACONTEC,1019,AV LIBERTADOR 1501,MORENO,PRESUPUESTO,G-ALEXIS,TERMINADO,829400,TRUE,TRUE,APROBADO
17/2/2025 10:12:45,5782175,T140 - Sin agua - Acontec,140,AV CROVARA 969,VILLA MADERO,EMERGENCIA,G-MANU,TERMINADO,46900,TRUE,TRUE,APROBADO
20/2/2025 14:46:01,5786901,T1014 - Puerta de ecomerce - Acontec,1014,GABINO EZEIZA ESQ BRASIL 8650,LOMA HERMOSA,EMERGENCIA,G-NAZA,TERMINADO,55500,TRUE,TRUE,APROBADO
21/2/2025 9:57:58,5786548,Se Solicita a Proveedor por requerimiento de acta: 1-Dotar de picaporte a puerta de patio 2-Dotar de cerradura a puerta de patio 3- Dotar de barral de seguridad a puerta de patio,499,MISIONES 6458,PALOMAR,EMERGENCIA,G-NAZA,TERMINADO,63200,TRUE,TRUE,APROBADO
22/2/2025 9:29:52,5788754,T5429 Reparacion de baño - ACONTEC,5429,FRANCISCO NARCISO LAPRIDA 4076,VILLA MARTELLI,EMERGENCIA,G-NAZA,TERMINADO,139800,TRUE,TRUE,APROBADO
23/2/2025 15:46:11,5789692,T 1007 - tienda sin agua -Acontec,1007,CNL.C.F.DE BRANDSEN 1957,ITUZAINGO,EMERGENCIA,G-NAZA,TERMINADO,1622500,TRUE,TRUE,APROBADO
23/2/2025 15:47:02,5789855,T1019 - Placas con goteras - Acontec,1019,AV LIBERTADOR 1501,MORENO,EMERGENCIA,G-ALEXIS,TERMINADO,202000,TRUE,TRUE,APROBADO
23/2/2025 15:48:06,5789548,T1098 - Desague de mural de pollo - Acontec,1098,AVENIDA JUAN BAUTISTA ALBERDI 1550,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,46900,TRUE,TRUE,APROBADO
23/2/2025 15:48:55,5789551,T1098 Desague mural bebidas fría - Acontec,1098,AVENIDA JUAN BAUTISTA ALBERDI 1550,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,46900,TRUE,TRUE,APROBADO
23/2/2025 15:49:52,5789720,T630 -Tubería rota - Acontec,630,AV CARRASCO 487,VELEZ SARSFIELD,EMERGENCIA,G-MANU,TERMINADO,83200,TRUE,TRUE,APROBADO
23/2/2025 15:57:53,5784098,T5167 - Filtraciones de techo - Acontec,5167,PRIMERO DE MAYO 2156,PABLO PODESTA,EMERGENCIA,G-ALEXIS,TERMINADO,46900,TRUE,TRUE,APROBADO
23/2/2025 15:50:55,5789388,T 5344-fuga agua - acontec,5344,AV LIBERTADOR 6890,LOMA HERMOSA,EMERGENCIA,G-NAZA,TERMINADO,50000,TRUE,TRUE,APROBADO
23/2/2025 15:59:18,5789362,T129 - Cerramiento puerta deposito - Acontec,129,PASTORINI 2009,LA REJA,EMERGENCIA,G-NAZA,TERMINADO,46900,TRUE,TRUE,APROBADO
24/2/2025 9:34:26,5790484,T48 Aire acondicionado descarga agua en salón de ventas,48,HUMBERTO PRIMERO 1000,LUJAN,EMERGENCIA,G-ALEXIS,TERMINADO,57200,TRUE,TRUE,APROBADO
24/2/2025 9:45:11,5790069,Tda 139 hueco en fachada lateral por choque de auto,139,PUEYRREDON 2663,VILLA BALLESTER,EMERGENCIA,G-ALEXIS,TERMINADO,205100,TRUE,TRUE,APROBADO
24/2/2025 12:43:19,5791274,T1008 - Termotanque - Acontec,1008,BERNARDO ADER 775,BOULOGNE,EMERGENCIA,G-NAZA,TERMINADO,50000,TRUE,TRUE,APROBADO
24/2/2025 16:49:20,5791890,T 157 - filtracion - acontec,157,AV MAYO 791,RAMOS MEJIA,EMERGENCIA,G-MANU,TERMINADO,165900,TRUE,TRUE,APROBADO
25/2/2025 8:12:12,5792280,T129 - Puerta de ingreso - ACONTEC,129,PASTORINI 2009,LA REJA,EMERGENCIA,G-NAZA,TERMINADO,46900,TRUE,TRUE,APROBADO
25/2/2025 13:35:14,5792862,T1008 - Desagüe de mural - acontec,1008,BERNARDO ADER 775,BOULOGNE,EMERGENCIA,G-NAZA,TERMINADO,105000,TRUE,TRUE,APROBADO
25/2/2025 13:35:54,5792693,T700 - Termotanque - Acontec,700,LOPE DE VEGA 2159,VILLA REAL,EMERGENCIA,G-MANU,TERMINADO,46900,TRUE,TRUE,APROBADO
25/2/2025 13:37:03,5739230,T214 acta municipal---Dotar de paneles de cielorraso faltantes en cuarto de alto valor y depósito. Alisar paramentos de cuarto de alto valor donde existen azulejos rotos o faltan los mismos,214,GUAYAQUIL 887,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,67500,TRUE,TRUE,APROBADO
26/2/2025 10:38:50,5794018,T165 - Desagües pluviales - Acontec,165,AV ZAPIOLA 529,PASO DEL REY,EMERGENCIA,G-NAZA,TERMINADO,258700,TRUE,TRUE,APROBADO
26/2/2025 11:27:24,5794101,1083 - Tapa de cloaca - Acontec,1083,AV BARTOLOME MITRE 2375,MORENO,EMERGENCIA,G-NAZA,TERMINADO,220500,TRUE,TRUE,APROBADO
26/2/2025 15:26:01,5794604,T.1019.Atmosferico.,1019,AV LIBERTADOR 1501,MORENO,EMERGENCIA,G-NAZA,TERMINADO,893000,TRUE,TRUE,APROBADO
26/2/2025 15:28:43,5794737,T 94 - Pozo - Acontec TAPA SEMILLA MELON 80X80,94,"Gral. Conrado Villegas 2224, B1681 William C. Morris",WILLIAM MORRIS,EMERGENCIA,G-ALEXIS,TERMINADO,192100,TRUE,TRUE,APROBADO
27/2/2025 15:41:04,5794433,T 1035 PUERTA DE EMERGENCIA,1035,AGUERO ESQUINA BALCARCE 935,MORON,EMERGENCIA,G-ALEXIS,TERMINADO,414100,TRUE,TRUE,APROBADO
27/2/2025 15:42:04,5795964,T 1070 - Filtración - Acontec,1070,AV HIPOLITO YRIGOYEN 2040 Y MARCELO T. DE ALVEAR,CASEROS,EMERGENCIA,G-NAZA,TERMINADO,559000,TRUE,TRUE,APROBADO
27/2/2025 15:42:41,5795835,T446 - Puerta de entrada - Acontec,446,OTAMENDI 443,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,46900,TRUE,TRUE,APROBADO
27/2/2025 15:43:47,5795258,T148 PUERTA PRINCIPAL CORREDIZA ROTA,148,AV LIBERTADOR S. MARTIN 3360,CASEROS,EMERGENCIA,G-ALEXIS,TERMINADO,46900,TRUE,TRUE,APROBADO
28/2/2025 11:09:14,5797113,TIENDA 148 TECHO CASI DESTRUIDO (TIENDA INUNDADA),148,AV LIBERTADOR S. MARTIN 3360,CASEROS,EMERGENCIA,G-ALEXIS,TERMINADO,83800,TRUE,TRUE,APROBADO
27/2/2025 16:33:38,5796012,T630 DESAGUE DE MURAL TAPADO,630,AV CARRASCO 487,VELEZ SARSFIELD,EMERGENCIA,G-MANU,TERMINADO,126500,TRUE,TRUE,APROBADO
28/2/2025 12:09:54,5797281,T106 - Filtraciones por lluvias - Acontec,106,9 DE JULIO 5300,VILLA BALLESTER,EMERGENCIA,G-NAZA,TERMINADO,83800,TRUE,TRUE,APROBADO
28/2/2025 12:11:10,5797211,T588 - Baño hombres - Acontec,588,AV DIAZ VELEZ 5540,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,83200,TRUE,TRUE,APROBADO
28/2/2025 13:38:44,5797278,T52 - Desague de aire - Acontec,52,SAN MARTIN 1732,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,46900,TRUE,TRUE,APROBADO
28/2/2025 13:39:28,5797373,T1007 - Termotanque de merendero - Acontec,1007,CNL.C.F.DE BRANDSEN 1957,ITUZAINGO,EMERGENCIA,G-NAZA,TERMINADO,876600,TRUE,TRUE,APROBADO
3/3/2025 9:35:13,5798958,T5543 sin agua - ACONTEC,5543,VERGARA 2371,HURLINGHAM,EMERGENCIA,G-NAZA,TERMINADO,126600,TRUE,TRUE,APROBADO
3/3/2025 9:34:46,5798904,T 148 - Sin agua - Acontec,148,AV LIBERTADOR S. MARTIN 3360,CASEROS,EMERGENCIA,G-NAZA,TERMINADO,50000,TRUE,TRUE,APROBADO
3/3/2025 9:34:17,5799509,T5115 - Puerta de entrada se salio del lugar,5115,SAN MARTIN 521,CIUDADELA,EMERGENCIA,G-MANU,TERMINADO,46900,TRUE,TRUE,APROBADO
3/3/2025 9:33:45,5799466,T 5539 - Filtracion - Acontec,5539,JUNCAL 719,MERLO,EMERGENCIA,G-ALEXIS,TERMINADO,55900,TRUE,TRUE,APROBADO
3/3/2025 9:32:20,5799448,T 5376 - Desague - Acontec,5376,ELVIRA SULLIVAN 1498,MERLO,EMERGENCIA,G-NAZA,TERMINADO,210200,TRUE,TRUE,APROBADO
3/3/2025 9:32:58,5799461,T 5428 - Cañerias tapadas de desagotes de camaras - ACONTEC,5428,FRANCISCO NARCISO LAPRIDA 4475,VILLA MARTELLI,EMERGENCIA,G-NAZA,TERMINADO,78000,TRUE,TRUE,APROBADO
3/3/2025 9:31:51,5799405,t 5371 - Filtración - Aconte,5371,CONSTITUCION 560,MERLO,EMERGENCIA,G-ALEXIS,TERMINADO,55900,TRUE,TRUE,APROBADO
3/3/2025 9:31:08,5798822,T241 Filtracion - ACONTEC,241,ROJAS 243,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,238300,TRUE,TRUE,APROBADO
1/3/2025 13:01:52,5797997,T 1098 rampa deposito - ACONTEC,1098,AVENIDA JUAN BAUTISTA ALBERDI 1550,CABALLITO,PRESUPUESTO,G-MANU,TERMINADO,576300,TRUE,TRUE,APROBADO
28/2/2025 19:20:11,5797436,T773 - Filtraciones por lluvia - Acontec,773,AV LOPE DE VEGA 2839,VILLA REAL,EMERGENCIA,G-MANU,TERMINADO,111800,TRUE,TRUE,APROBADO
28/2/2025 19:21:04,5797674,T 529 - Filtraciones - Acontec,529,NOGOYA 6061,VILLA REAL,EMERGENCIA,G-MANU,TERMINADO,46900,TRUE,TRUE,APROBADO
3/3/2025 12:17:16,5799925,T5162 FILTRACION EN EL CIELO RASO DE AMBOS BAÑOS,5162,LA PLATA 4022,SANTOS LUGARES,EMERGENCIA,G-MANU,TERMINADO,46900,TRUE,TRUE,APROBADO
3/3/2025 12:16:38,5799837,T68 - Desagüe de camara - Acontec,68,CAP.CLAUDIO ROSALES 1549,EL PALOMAR,EMERGENCIA,G-MANU,TERMINADO,46900,TRUE,TRUE,APROBADO
3/3/2025 12:15:49,5800196,T5344 - RELEVAR FILTRACIONES - ACONTEC,5344,AV LIBERTADOR 6890,LOMA HERMOSA,EMERGENCIA,G-NAZA,TERMINADO,54900,TRUE,TRUE,APROBADO
4/3/2025 9:57:42,5800140,T5512 - Filtraciones por lluvia - Acontec,5512,PEDRO DIAZ 502,HURLINGHAM,EMERGENCIA,G-ALEXIS,TERMINADO,55900,TRUE,TRUE,APROBADO
4/3/2025 9:56:39,5800785,T98 - Filtraciones por lluvia - Acontec,98,INDEPENDENCIA 173,MORON,EMERGENCIA,G-ALEXIS,TERMINADO,249800,TRUE,TRUE,APROBADO
4/3/2025 9:58:21,5801487,T630 - Filtraciones por lluvia y placa por caer - Acontec,630,AV CARRASCO 487,VELEZ SARSFIELD,EMERGENCIA,G-MANU,TERMINADO,325200,TRUE,TRUE,APROBADO
4/3/2025 16:40:31,5802294,T36 - Desagües tapados - Acontec,36,JOSE MARIA MORENO 779,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,210200,TRUE,TRUE,APROBADO
5/3/2025 9:18:12,5802325,T1008 - Desagües de mural - Acontec,1008,BERNARDO ADER 775,BOULOGNE,EMERGENCIA,G-ALEXIS,TERMINADO,105000,TRUE,TRUE,APROBADO
5/3/2025 12:38:53,5802987,T148 - Desagüe de mural - Acontec,148,AV LIBERTADOR S. MARTIN 3360,CASEROS,EMERGENCIA,G-ALEXIS,TERMINADO,105000,TRUE,TRUE,APROBADO
5/3/2025 12:40:28,5803207,T 204 - filtraciones - Acontec,204,MORENO 1533,VILLA BALLESTER,EMERGENCIA,G-ALEXIS,TERMINADO,83800,TRUE,TRUE,APROBADO
5/3/2025 15:55:21,5803269,T1019 - Deasgote de pozo - Acontec,1019,AV LIBERTADOR 1501,MORENO,EMERGENCIA,G-NAZA,TERMINADO,414000,TRUE,TRUE,APROBADO
5/3/2025 16:03:12,5803781,T 44 - Desagüe - Acontec Buen día tenemos tapado el desagüe y el mural pierde agua,44,CL BRI.GRL DON J.M.DE ROSAS 945,LOMAS DEL MIRADOR,EMERGENCIA,G-MANU,TERMINADO,413300,TRUE,TRUE,APROBADO
5/3/2025 16:04:40,5803864,T5143 - Desagüe de mural - Acontec,5143,VENEZUELA 4531,VILLA LUZURIAGA,EMERGENCIA,G-MANU,TERMINADO,46900,TRUE,TRUE,APROBADO
6/3/2025 9:26:48,5804228,T5530 - Desagüe de murales - Acontec,5530,ARTURO ILLIA 2431,VILLA MAIPÚ,EMERGENCIA,G-MANU,TERMINADO,46900,TRUE,TRUE,APROBADO
6/3/2025 13:22:57,5804974,"T1083 desagüe de cámaras tapadas y canilla de merendero pierde agua, y se moja el mueble",1083,AV BARTOLOME MITRE 2375,MORENO,EMERGENCIA,G-ALEXIS,TERMINADO,119000,TRUE,TRUE,APROBADO
6/3/2025 16:30:52,5805514,T588 - Desagüe de murales - Acontec,588,AV DIAZ VELEZ 5540,CABALLITO,EMERGENCIA,G-MANU,TERMINADO,46900,TRUE,TRUE,APROBADO
